0.,0.9990353454148984
0.01,1.008988410921268
0.02,1.0189404415311405
0.03,1.0288910042129809
0.04,1.0388400769435435
0.05,1.048787645780751
0.06,1.0587336449347862
0.07,1.0686780363382657
0.08,1.0786207816037703
0.09,1.088561841448029
0.1,1.098501175549665
0.11,1.1084387428699463
0.12,1.118374501508407
0.13,1.128308408688956
0.14,1.138240420825044
0.15,1.148170493357795
0.16,1.1580985808961843
0.17,1.1680246371058218
0.18,1.177948614717648
0.19,1.187870465546037
0.2,1.197790140426398
0.21,1.2077075892235776
0.22,1.2176227608524586
0.23,1.2275356031595377
0.24,1.2374460630539754
0.25,1.2473540863629802
0.26,1.257259617885776
0.27,1.2671626013790862
0.28,1.277062979496178
0.29,1.2869606938246443
0.3,1.296855684863645
0.31,1.3067478919264268
0.32,1.3166372533123536
0.33,1.3265237060575574
0.34,1.3364071860888387
0.35000000000000003,1.346287628181905
0.36,1.3561649658504915
0.37,1.3660391314733127
0.38,1.3759100561720963
0.39,1.3857776698213158
0.4,1.395641901089328
0.41000000000000003,1.4055026773344312
0.42,1.4153599246533235
0.43,1.4252135678716997
0.44,1.4350635304405885
0.45,1.444909734586916
0.46,1.4547521011111895
0.47000000000000003,1.4645905494683773
0.48,1.4744249978820843
0.49,1.484255362943324
0.5,1.4940815600973854
0.51,1.5039035033474881
0.52,1.513721104962469
0.53,1.5235342763401811
0.54,1.5333429269946623
0.55,1.5431469648718912
0.56,1.552946297235318
0.5700000000000001,1.5627408287739948
0.58,1.572530463311764
0.59,1.5823151036667782
0.6,1.5920946494835275
0.61,1.601869000811029
0.62,1.6116380553375371
0.63,1.621401707876744
0.64,1.63115985489307
0.65,1.6409123879509702
0.66,1.6506591979878495
0.67,1.6604001770433832
0.68,1.6701352101341571
0.6900000000000001,1.6798641863503958
0.7000000000000001,1.6895869894142956
0.71,1.6993035015990985
0.72,1.7090136112559744
0.73,1.7187171836018695
0.74,1.7284141124491719
0.75,1.73810427314491
0.76,1.7477875290169511
0.77,1.757463763018697
0.78,1.7671328478562227
0.79,1.776794647784076
0.8,1.786449034132199
0.81,1.796095874975438
0.8200000000000001,1.8057350342099214
0.8300000000000001,1.815366374222772
0.84,1.8249897560036163
0.85,1.8346050497144526
0.86,1.8442120878126642
0.87,1.8538107564705175
0.88,1.8634009122099182
0.89,1.8729823646985677
0.9,1.8825550151600094
0.91,1.8921187047890415
0.92,1.9016732462927313
0.93,1.9112185255212166
0.9400000000000001,1.9207543825286364
0.9500000000000001,1.9302806374792674
0.96,1.9397971522236783
0.97,1.9493037681812035
0.98,1.958800311756946
0.99,1.9682866267809553
1.,1.9777625515623023
1.01,1.9872279169160343
1.02,1.9966825516449365
1.03,2.006126284900961
1.04,2.0155589971444696
1.05,2.0249803443870706
1.06,2.034390233626573
1.07,2.0437888093053367
1.08,2.053175362211021
1.09,2.0625499890708587
1.1,2.0719129655795228
1.11,2.0812628930987995
1.12,2.090600054560072
1.1300000000000001,2.0999222382927245
1.1400000000000001,2.1092356703753548
1.1500000000000001,2.1185334064498123
1.16,2.127817052178401
1.17,2.1370883715531654
1.18,2.1463476750170085
1.19,2.155592796958094
1.2,2.1648239149777555
1.21,2.1740408570134258
1.22,2.1832434255222477
1.23,2.1924314273489074
1.24,2.2016046649224723
1.25,2.210762943998608
1.26,2.2199060645935114
1.27,2.229033829961879
1.28,2.238146040393543
1.29,2.2472424951876984
1.3,2.2563229946425105
1.31,2.26538733667797
1.32,2.274435319179452
1.33,2.283466740721188
1.34,2.2924813959212917
1.35,2.3014790835902597
1.36,2.310459597829763
1.37,2.3194227350156393
1.3800000000000001,2.3283682905819933
1.3900000000000001,2.3372960581458804
1.4000000000000001,2.3462058345655326
1.41,2.3550974120966814
1.42,2.3639705860695663
1.43,2.372825152436569
1.44,2.3816609018363435
1.45,2.390477632285105
1.46,2.3992751377595045
1.47,2.4080532061699644
1.48,2.41681164840894
1.49,2.42555023826564
1.5,2.434268785892858
1.51,2.442967085199041
1.52,2.4516449259918405
1.53,2.460302111881338
1.54,2.4689384398861476
1.55,2.4775536975840713
1.56,2.4861476992212905
1.57,2.494720236062072
1.58,2.5032711027724543
1.59,2.511800116466027
1.6,2.5203070643812664
1.61,2.5287917456827143
1.62,2.5372539879319076
1.6300000000000001,2.5456935791334105
1.6400000000000001,2.55411031955279
1.6500000000000001,2.562504037405345
1.6600000000000001,2.570874523353233
1.67,2.579221580499736
1.68,2.58754505810048
1.69,2.595844738870295
1.7,2.604120438871809
1.71,2.612371990639403
1.72,2.620599199831882
1.73,2.628801859050733
1.74,2.6369798383089753
1.75,2.6451329607737692
1.76,2.65326100634372
1.77,2.6613638286043773
1.78,2.6694412727127683
1.79,2.677493149363625
1.8,2.6855192641704377
1.81,2.6935195286923515
1.82,2.7014937261387373
1.83,2.7094416509585564
1.84,2.7173632329395154
1.85,2.725258342663965
1.86,2.7331266832254597
1.87,2.7409682056915474
1.8800000000000001,2.748782795815861
1.8900000000000001,2.756570203813797
1.9000000000000001,2.7643303443684717
1.9100000000000001,2.7720630995738116
1.92,2.7797682936775114
1.93,2.7874457605921488
1.94,2.7950954432959723
1.95,2.802717257048344
1.96,2.8103107468799426
1.97,2.8178761864934416
1.98,2.825413594252703
1.99,2.8329222645502594
2.,2.840402242801284
2.0100000000000002,2.847853807145525
2.02,2.8552764944610436
2.0300000000000002,2.8626702131591
2.04,2.870035120387306
2.05,2.8773707599725626
2.06,2.884677368815151
2.07,2.891954613722899
2.08,2.8992023703464644
2.09,2.9064209605691844
2.1,2.913609760430873
