0.015095,0.50198,0.25288,0.57026,-1.5987,-9.5235
0.015475,0.50554,0.25277,0.5667,-1.6022,-8.9527
0.01575,0.50807,0.25269,0.56417,-1.6046,-8.5668
0.016026,0.51056,0.25261,0.56168,-1.6069,-8.206
0.016302,0.51301,0.25251,0.55924,-1.6091,-7.8583
0.016578,0.51541,0.25242,0.55683,-1.6112,-7.5246
0.016901,0.51819,0.2523,0.55406,-1.6136,-7.1495
0.017063,0.51956,0.25224,0.55269,-1.6147,-6.9675
0.017225,0.52092,0.25218,0.55133,-1.6159,-6.7892
0.017548,0.52359,0.25206,0.54866,-1.618,-6.4422
0.017872,0.52621,0.25193,0.54605,-1.62,-6.1081
0.018171,0.52859,0.25182,0.54367,-1.6218,-5.8187
0.01847,0.53093,0.25169,0.54133,-1.6235,-5.547
0.018769,0.53324,0.25157,0.53903,-1.6251,-5.2897
0.019069,0.53551,0.25145,0.53676,-1.6267,-5.0403
0.019577,0.53929,0.25123,0.53298,-1.6291,-4.6344
0.020086,0.54297,0.25101,0.52931,-1.6314,-4.2507
0.020408,0.54526,0.25087,0.52703,-1.6327,-4.0227
0.02073,0.54751,0.25073,0.52478,-1.634,-3.8052
0.021052,0.54972,0.25059,0.52257,-1.6352,-3.599
0.021374,0.5519,0.25045,0.5204,-1.6363,-3.4013
0.021932,0.55561,0.2502,0.5167,-1.6381,-3.075
0.022211,0.55742,0.25008,0.51489,-1.639,-2.9188
0.022491,0.55922,0.24996,0.5131,-1.6397,-2.7672
0.023005,0.56247,0.24973,0.50985,-1.6411,-2.5014
0.02352,0.56565,0.2495,0.50668,-1.6423,-2.2555
0.023924,0.5681,0.24933,0.50424,-1.6432,-2.0724
0.024329,0.57052,0.24915,0.50183,-1.644,-1.8965
0.024734,0.57289,0.24898,0.49946,-1.6447,-1.7277
0.025139,0.57523,0.2488,0.49713,-1.6454,-1.5664
0.025604,0.57787,0.24861,0.4945,-1.6461,-1.3904
0.026069,0.58045,0.24841,0.49192,-1.6467,-1.2235
0.026721,0.58402,0.24814,0.48837,-1.6474,-1.0033
0.027374,0.58749,0.24787,0.4849,-1.648,-0.79719
0.027768,0.58955,0.24771,0.48284,-1.6483,-0.67951
0.028162,0.59158,0.24756,0.48082,-1.6485,-0.56659
0.02895,0.59556,0.24725,0.47685,-1.6489,-0.35406
0.029487,0.59822,0.24704,0.47421,-1.6491,-0.21845
0.030024,0.60082,0.24683,0.47161,-1.6491,-0.089799
0.030561,0.60338,0.24663,0.46906,-1.6492,0.032261
0.031098,0.60589,0.24644,0.46655,-1.6491,0.14821
0.031893,0.60954,0.24615,0.46292,-1.6489,0.30926
0.032687,0.6131,0.24588,0.45937,-1.6486,0.45873
0.033539,0.61682,0.24559,0.45566,-1.6482,0.6077
0.034391,0.62045,0.24531,0.45204,-1.6476,0.74575
0.034911,0.62263,0.24514,0.44987,-1.6472,0.82507
0.035432,0.62477,0.24498,0.44773,-1.6467,0.9008
0.035952,0.62689,0.24482,0.44562,-1.6462,0.97312
0.036473,0.62897,0.24466,0.44354,-1.6457,1.0424
0.037295,0.63221,0.24442,0.44032,-1.6448,1.1459
0.038118,0.63538,0.24419,0.43715,-1.6438,1.2424
0.038661,0.63744,0.24404,0.4351,-1.6431,1.303
0.039205,0.63947,0.24389,0.43308,-1.6424,1.3607
0.040291,0.64345,0.24361,0.42911,-1.6409,1.4684
0.041213,0.64674,0.24338,0.42582,-1.6395,1.5538
0.042135,0.64997,0.24316,0.4226,-1.638,1.6325
0.042777,0.65218,0.24301,0.4204,-1.637,1.6843
0.043419,0.65435,0.24287,0.41823,-1.6359,1.7337
0.044061,0.6565,0.24273,0.41609,-1.6347,1.7805
0.044704,0.65861,0.2426,0.41398,-1.6336,1.8249
0.045344,0.6607,0.24247,0.4119,-1.6324,1.8678
0.045985,0.66275,0.24234,0.40985,-1.6312,1.9084
0.046626,0.66478,0.24222,0.40782,-1.6299,1.9474
0.047267,0.66678,0.24211,0.40582,-1.6287,1.9845
0.04833,0.67005,0.24192,0.40256,-1.6265,2.0424
0.049393,0.67325,0.24175,0.39937,-1.6243,2.0957
0.050093,0.67532,0.24164,0.3973,-1.6229,2.1292
0.050792,0.67736,0.24153,0.39526,-1.6214,2.1609
0.051492,0.67938,0.24143,0.39324,-1.6198,2.1908
0.052192,0.68137,0.24134,0.39125,-1.6183,2.2194
0.053018,0.68369,0.24123,0.38894,-1.6165,2.2522
0.053843,0.68597,0.24113,0.38666,-1.6146,2.2828
0.054669,0.68823,0.24103,0.38441,-1.6127,2.3114
0.055494,0.69045,0.24094,0.38219,-1.6108,2.3384
0.056237,0.69242,0.24086,0.38022,-1.609,2.362
0.05698,0.69437,0.24079,0.37827,-1.6073,2.3844
0.058465,0.69819,0.24066,0.37444,-1.6037,2.4259
0.059919,0.70186,0.24054,0.37078,-1.6001,2.4627
0.060646,0.70365,0.24049,0.36899,-1.5983,2.48
