x,y
0.,0.24833233060094445
0.001649222664261535,0.24832664238027422
0.003298257834945618,0.24830958213313237
0.0049469109300535235,0.248281156184516
0.0065949960515029075,0.2482413761919276
0.008242326962711299,0.2481902582959895
0.009888719254310676,0.24812782337627148
0.011533990171746299,0.24805409657660982
0.013177959030227763,0.2479691076368435
0.014820446989641304,0.24787289062946555
0.016461277413655575,0.24776548392913883
0.018100275407579434,0.2476469294923518
0.019737268750631247,0.24751727427198597
0.021372087019859175,0.2473765683793434
0.023004562442172836,0.24722486651677605
0.02463452898150233,0.24706222599773492
0.02626182499863352,0.24688871102050464
0.02788628952399888,0.2467043868860968
0.02950776317154795,0.246509321168507
0.031126091866231102,0.24630358824722304
0.03274112360044862,0.24608726484607035
0.03435270759055501,0.24586042937213487
0.035960696572388706,0.24562316456958233
0.03756494714316768,0.24537555727799723
0.039165317816219916,0.2451176962649493
0.04076166979303361,0.2448496730533952
0.04235386736178082,0.244571582140512
0.043941778700514016,0.2442835214541374
0.04552527482171114,0.24398559139080955
0.047104227878277824,0.24367789332225115
0.04867851503873449,0.24336053252537912
0.050248017580890286,0.24303361725993666
0.05181261724746712,0.24269725611374665
0.05337219767686463,0.24235155918773682
0.054926650964734924,0.24199664166271076
0.05647587143753421,0.24163261993481433
0.05801975318758769,0.24125961040545274
0.05955819391052024,0.24087773135422128
0.061091095790592714,0.24048710294460057
0.06261836463034054,0.24008784742905848
0.06413991090850793,0.2396800888640208
0.06565564543214308,0.23926395134213485
0.06716548116799308,0.2388395600289775
0.06866933732814706,0.23840704192627074
0.07016713470306825,0.23796652438540128
0.07165879908309525,0.23751813649631887
0.07314425933987159,0.2370620078371885
0.07462344474286493,0.23659826806761305
0.07609628972646833,0.2361270478774377
0.0775627319687348,0.2356484781402372
0.0790227113846364,0.2351626899406736
0.08047617486558425,0.23466981439572274
0.08192307532498252,0.23416998131090444
0.08336337305456396,0.23366331896853754
0.08479702743974418,0.2331499563359236
0.08622400594217114,0.2326300209415063
0.08764428004554439,0.2321036394228545
0.08905782274957974,0.23157093817677177
0.09046460679785469,0.23103204355083418
0.09186460811613356,0.2304870834270791
0.09325780520834867,0.22993618311331704
0.09464417997702732,0.22937946765161804
0.09602371658461545,0.22881706146564634
0.09739640193549934,0.22824908818632894
0.09876222532682499,0.22767567062721839
0.10012117813364169,0.2270969309121712
0.1014732543265253,0.22651299009716314
0.10281845108654455,0.22592396791567043
0.10415676833082835,0.22532998302748897
0.10548820632466174,0.2247311539670262
0.10681276753906492,0.22412759813484118
