t,Lmu
0.,0.9999999320428085
0.01,0.9822146092511973
0.02,0.9645555577132561
0.03,0.9470240950371507
0.04,0.9295118953186894
0.05,0.9120186037950744
0.06,0.8945496120188126
0.07,0.8771092084132898
0.08,0.8596985364715054
0.09,0.8423367371072443
0.1,0.8250040666636166
0.11,0.807727976111881
0.12,0.7905145404900172
0.13,0.7734048261030052
0.14,0.7564334405512966
0.15,0.7394607582919506
0.16,0.7226077536437865
0.17,0.7058745411634921
0.18,0.6892832497444842
0.19,0.6728528742891103
0.2,0.6565927735193489
0.21,0.6405132386006248
0.22,0.6246424616287708
0.23,0.608997209359748
0.24,0.5935865249303631
0.25,0.5784595725195777
0.26,0.5635621136217674
0.27,0.5489767571097295
0.28,0.5346961363208383
0.29,0.5207309290173214
0.3,0.5070940721434603
0.31,0.4937901551239048
0.32,0.48083469967986897
0.33,0.46823481255078897
0.34,0.4559656940954646
0.35000000000000003,0.44407289851795917
0.36,0.43257210206043445
0.37,0.4213148394005283
0.38,0.41054648314478503
0.39,0.4000832352362781
0.4,0.3899564823635779
0.41000000000000003,0.380184107757891
0.42,0.3707398898718144
0.43,0.3616222546537637
0.44,0.3528233630108624
0.45,0.3443376087198888
0.46,0.3361531698619091
0.47000000000000003,0.3282637244826523
0.48,0.32066230804453094
0.49,0.31333253282282864
0.5,0.3062760611249512
0.51,0.2994795288083652
0.52,0.29293126032980005
0.53,0.2866204459739537
0.54,0.28054474051743356
0.55,0.2746940241889849
0.56,0.26906053685140563
0.5700000000000001,0.2636372770398918
0.58,0.2584171410338926
0.59,0.25339314642481653
0.6,0.24855868454817023
0.61,0.2439072842689502
0.62,0.23943308444285474
0.63,0.2351265821084843
0.64,0.23098180262749587
0.65,0.22699226627590183
0.66,0.22314437260815437
0.67,0.21943161029480757
0.68,0.2158446737786286
0.6900000000000001,0.2123746713340408
0.7000000000000001,0.20901359436831501
0.71,0.20575389599218166
0.72,0.2025888391698294
0.73,0.19951226953239223
0.74,0.1965189455605182
0.75,0.19360363871980574
0.76,0.1907621999745733
0.77,0.18799041455642893
0.78,0.1852846501583848
0.79,0.1826418187563013
0.8,0.18005847953535709
0.81,0.17753215363284086
0.8200000000000001,0.17506041511173134
0.8300000000000001,0.17264061439778547
0.84,0.17027065529281776
0.85,0.1679486916396937
0.86,0.16567267709934905
0.87,0.1634409152750905
0.88,0.16125184000138093
0.89,0.15910386138737592
0.9,0.15699564582597195
0.91,0.1549258974043725
0.92,0.1528931248106144
0.93,0.1508968132484195
0.9400000000000001,0.14893472431733285
0.9500000000000001,0.14700635031269893
0.96,0.1451111185959248
0.97,0.1432479641760603
0.98,0.14141484541672805
0.99,0.13961195399924953
1.,0.13783898161974592
1.01,0.1360942649038868
1.02,0.1343773097400977
1.03,0.13268738484096676
1.04,0.13102384334319417
1.05,0.12938603461841958
1.06,0.12777332166508346
1.07,0.12618510596300378
1.08,0.12462082175045434
1.09,0.12307993167468047
1.1,0.12156192090624023
1.11,0.1200662884251187
1.12,0.11859254167562829
1.1300000000000001,0.11714020276270161
1.1400000000000001,0.11570881172092777
1.1500000000000001,0.1142979301648138
1.16,0.11290714207588681
1.17,0.1115360474633095
1.18,0.11018425861015448
1.19,0.10885137971029095
1.2,0.1075370600519778
1.21,0.10624095645029841
1.22,0.1049626813278958
1.23,0.1037018995556253
1.24,0.10245830062141452
1.25,0.10123154407888765
1.26,0.10002137217624339
1.27,0.09882748491570509
1.28,0.09764956751973185
1.29,0.0964873760627742
1.3,0.09534063533227448
1.31,0.09420900732417968
1.32,0.09309212388677578
1.33,0.091989977923751
1.34,0.0909022511216747
1.35,0.08982869840024571
1.36,0.08876899332576677
1.37,0.08772294942195451
1.3800000000000001,0.08669041918446473
1.3900000000000001,0.08567127723290326
1.4000000000000001,0.08466505858214667
1.41,0.08367170763696129
1.42,0.0826909648557668
1.43,0.08172265218839603
1.44,0.08076658026920074
1.45,0.07982256231426306
1.46,0.07889042319347915
1.47,0.07796997453939745
1.48,0.07706104189776601
1.49,0.07616345140024085
1.5,0.0752770336032847
1.51,0.07440162026314029
1.52,0.07353704779412965
1.53,0.07268316013291747
1.54,0.07183980116609195
1.55,0.07100681783671234
1.56,0.07018406665815739
1.57,0.06937139977058615
1.58,0.06856867463304506
1.59,0.06777575149652468
1.6,0.0669924912690973
1.61,0.0662187570733066
1.62,0.06545441559916375
1.6300000000000001,0.06469933476353629
1.6400000000000001,0.06395338559505463
1.6500000000000001,0.0632164450425514
1.6600000000000001,0.06248838608837577
1.67,0.06176908922005311
1.68,0.06105843051817185
1.69,0.0603563013617034
1.7,0.059662127443229955
1.71,0.058974838565119876
1.72,0.058296179113912196
1.73,0.05762702393581233
1.74,0.056965957111223986
1.75,0.05631282154339979
1.76,0.05566744531799867
1.77,0.05502972293692699
1.78,0.05439955906599422
1.79,0.05377685498373533
1.8,0.053161513603469934
1.81,0.05255344172512456
1.82,0.051952542813951445
1.83,0.05135872848317941
1.84,0.05077190573523942
1.85,0.05019198495736272
1.86,0.049618880119533304
1.87,0.049052501517977035
1.8800000000000001,0.048492764593995735
1.8900000000000001,0.04793958432763476
1.9000000000000001,0.04739287824906097
1.9100000000000001,0.04685256400976783
1.92,0.046318559995693974
1.93,0.04579078828449256
1.94,0.045269172813590886
1.95,0.04475363299805595
1.96,0.04424409321238233
1.97,0.043740484627806255
1.98,0.04324273064467301
1.99,0.04275075406951716
2.,0.0422644832996923
2.0100000000000002,0.04178385783931545
2.02,0.04130880167793139
2.0300000000000002,0.04083925194994663
2.04,0.04037513818185754
2.05,0.03991641132086061
2.06,0.03946295013597383
2.07,0.039014744345821396
2.08,0.03857170700601592
2.09,0.03813378716214365
2.1,0.0377009057852641
2.11,0.037273020863544656
2.12,0.03684978032016647
2.13,0.036430565225805976
2.14,0.03601642560246303
2.15,0.03560788780325212
2.16,0.03520411527285097
2.17,0.0348050232887608
2.18,0.03441051434989949
2.19,0.034020530981827474
2.2,0.03363502311843044
2.21,0.03325393707953586
2.22,0.032877218421045566
2.23,0.03250481755927787
2.24,0.032136681600578004
2.25,0.03177275883423213
2.2600000000000002,0.031413001680139316
2.27,0.031057358968902993
2.2800000000000002,0.03070577832189315
2.29,0.030358218130461436
2.3000000000000003,0.030014629018087387
2.31,0.029674967453551516
2.32,0.02933918248669881
2.33,0.02900723073787386
2.34,0.02867906726313695
2.35,0.02835464907910554
2.36,0.028033932004297962
2.37,0.02771687348170827
2.38,0.027403431480638864
2.39,0.027093563820880715
2.4,0.02678722871784111
2.41,0.02648438039597664
2.42,0.02618498551286566
2.43,0.02588900615068374
2.44,0.025596393808262816
2.45,0.025307108833367675
2.46,0.025021116756794054
2.47,0.024738379699368002
2.48,0.024458864521195372
2.49,0.024182517173417198
2.5,0.02390931750231833
2.5100000000000002,0.02363922133369397
2.52,0.023372194778854556
2.5300000000000002,0.02310820271455623
2.54,0.022847209427834022
2.5500000000000003,0.022589179983001813
2.56,0.02233408020218182
2.57,0.02208187640221
2.58,0.021832535136625454
2.59,0.021586023356553026
2.6,0.021342308450944418
2.61,0.02110135842185497
2.62,0.02086314108749747
2.63,0.020627624722433038
2.64,0.02039477960100892
2.65,0.020164573389143833
2.66,0.019936976635061287
2.67,0.019711956310346213
2.68,0.019489485778629315
2.69,0.01926953759346169
2.7,0.019052080402601933
2.71,0.01883708603568037
2.72,0.01862452658337453
2.73,0.018414372575182705
2.74,0.018206596676515512
2.75,0.01800117095495817
2.7600000000000002,0.01779807054218914
2.77,0.017597270264346678
2.7800000000000002,0.017398746253242614
2.79,0.017202467348817904
2.8000000000000003,0.01700841595570707
2.81,0.016816555778643983
2.82,0.016626870516699453
2.83,0.01643932582785343
2.84,0.016253907280616674
2.85,0.016070585594021473
2.86,0.01588934466939777
2.87,0.015710150633572346
2.88,0.01553298373152007
2.89,0.015357816815076654
2.9,0.015184636639620712
2.91,0.015013417963470442
2.92,0.014844017175200336
2.93,0.014676199210618636
2.94,0.014510377386694041
2.95,0.014346761876833909
2.96,0.014185022753104874
2.97,0.014025127536719998
2.98,0.013867038781751719
2.99,0.013710735072831432
3.,0.013556197112032976
3.0100000000000002,0.013403404829505819
3.02,0.013252338302140785
3.0300000000000002,0.013102977997684307
3.04,0.01295530379147816
3.0500000000000003,0.01280929783792495
3.06,0.01266494012606343
3.0700000000000003,0.012522211550128975
3.08,0.012381094984857163
3.09,0.012241571490963247
3.1,0.012103621227634162
3.11,0.01196722935562957
3.12,0.011832378003696431
3.13,0.011699043487377733
3.14,0.011567216304011767
3.15,0.011436883681300516
3.16,0.011308007331651375
3.17,0.01118058906312843
3.18,0.01105461565803623
3.19,0.01093005516230668
3.2,0.010806900125888603
3.21,0.010685142837113826
3.22,0.010564751712482423
3.23,0.010445714035142675
3.24,0.010328023931660919
3.25,0.010211660892745106
3.2600000000000002,0.010096607569750043
3.27,0.00998285452052058
3.2800000000000002,0.009870392250466814
3.29,0.009759182151043965
3.3000000000000003,0.009649231346254812
3.31,0.009540521049912709
3.3200000000000003,0.009433036619140476
3.33,0.0093267650463247
3.34,0.009221686443936256
3.35,0.009117793550175288
3.36,0.009015071622118002
3.37,0.008913511184173314
3.38,0.008813092241823486
3.39,0.008713785024515145
3.4,0.008615382808044327
3.41,0.008518142778592282
3.42,0.008422113669458046
3.43,0.008327139849399517
3.44,0.008233303349967793
3.45,0.008140565725335964
3.46,0.008048875548890106
3.47,0.007958217638137637
3.48,0.0078685810633029
3.49,0.007779953741235528
3.5,0.007692325041282634
3.5100000000000002,0.007605682555659897
3.52,0.007520016938333271
3.5300000000000002,0.007435313909793866
3.54,0.007351567335748068
3.5500000000000003,0.007268761945798533
3.56,0.007186890507619201
3.5700000000000003,0.007105940414167346
3.58,0.0070259025741145785
3.59,0.006946766542037541
3.6,0.006868522441369355
3.61,0.006791159409998122
3.62,0.006714667337647453
3.63,0.0066390379498590816
3.64,0.0065642617535934525
3.65,0.006490327373001394
3.66,0.0064172275489901495
3.67,0.006344953418607581
3.68,0.006273491117100825
3.69,0.006202828903848111
3.7,0.00613297103609516
3.71,0.006063894446972039
3.72,0.005995592840627403
3.73,0.0059278325032944956
3.74,0.005861158733368016
3.75,0.0057951370281559295
3.7600000000000002,0.005729864722617524
3.77,0.005665332937017797
3.7800000000000002,0.00560151216915345
3.79,0.005538429406062551
3.8000000000000003,0.005476057289115876
3.81,0.0054143871994553035
3.8200000000000003,0.005353411383899524
3.83,0.00529312238217479
3.84,0.005233512101950669
3.85,0.005174572795656606
3.86,0.005116297034772318
3.87,0.005058677236007606
3.88,0.005001705971370794
3.89,0.004945376099147798
3.9,0.004889680217426626
3.91,0.004834611144948806
3.92,0.00478016208642074
3.93,0.004726325901035366
3.94,0.00467309538393043
3.95,0.004620464198197217
3.96,0.004568425491330209
3.97,0.00451697192025317
3.98,0.004466097748366653
3.99,0.004415796314158629
4.,0.00436606037473583
4.01,0.004316884499190834
4.0200000000000005,0.004268262276214987
4.03,0.004220186573005751
4.04,0.004172651876067967
4.05,0.0041256526989602174
4.0600000000000005,0.004079183260077095
4.07,0.004033237009247678
4.08,0.003987808672236947
4.09,0.003942893578967227
4.1,0.003898485912069502
4.11,0.0038545739388390885
4.12,0.0038111578708667393
4.13,0.003768230936055282
4.14,0.0037257884075514876
4.15,0.003683825432758313
4.16,0.0036423328577405894
4.17,0.0036013095079907875
4.18,0.003560683914699816
4.19,0.0035204790111046905
4.2,0.0034807817694436647
4.21,0.0034415699056879346
4.22,0.0034028126326094404
4.23,0.0033644935800481108
4.24,0.0033266063304079963
4.25,0.003289145731312052
4.26,0.0032521070521933423
4.2700000000000005,0.0032154854940004735
4.28,0.003179276286685334
4.29,0.003143474897405136
4.3,0.0031080765504818446
4.3100000000000005,0.003073076773942376
4.32,0.0030384711408067444
4.33,0.0030042550134204123
4.34,0.002970424096046219
4.3500000000000005,0.0029369742730353233
4.36,0.0029039008405521835
4.37,0.0028711997866882146
4.38,0.0028388676003472018
4.39,0.0028068986014874093
4.4,0.0027752900347014445
4.41,0.002744038088225807
4.42,0.002713137105095328
4.43,0.0026825844003777227
4.44,0.002652376456731129
4.45,0.0026225072826341735
4.46,0.0025929748743976733
4.47,0.00256377591981108
4.48,0.0025349048338593467
4.49,0.0025063587826317543
4.5,0.0024781352244300156
4.51,0.002450228607691194
