S, x, y, nx, ny, theta, m
0.,0.,2.59352365790637,-26.097236264477896,0.,0.,-7.126514608983682
0.0008333333333333334,0.004998951296117619,2.5934345827548815,-25.998338886171148,0.010783569536095949,-0.035628804082351154,-7.1242225419719905
0.0016666666666666668,0.0099915572781758,2.5931675518679644,-25.89764726007621,0.022140805969376457,-0.07123473441878884,-7.117377027551139
0.0025,0.014971503062035593,2.592723064132841,-25.795074482101906,0.034037755037710525,-0.10679515890626094,-7.106029729073874
0.0033333333333333335,0.019932518493367992,2.592101963166897,-25.69053610149878,0.04644049788099826,-0.1422877165930354,-7.090241676049066
0.004166666666666667,0.024868405508052416,2.5913054252286845,-25.583950303577854,0.059315281882184066,-0.17769037692852047,-7.070082832843063
0.005,0.029773059943453882,2.590334943727787,-25.475238056445573,0.07262860149086328,-0.212981477344902,-7.045631584281277
0.005833333333333334,0.034640493216208226,2.5891923245443915,-25.364323343728373,0.08634727476298538,-0.24813976681433078,-7.016974519936802
0.006666666666666667,0.039464855230250305,2.587879673462576,-25.251133399279627,0.10043852873812217,-0.2831444502204746,-6.984205992686175
0.007500000000000001,0.04424045217106012,2.5863993999673007,-25.135598959920927,0.11487006177367008,-0.3179752296650131,-6.947428151815171
0.008333333333333333,0.048961759069694744,2.584754168454475,-25.017654277888063,0.12961010482375743,-0.35261231202055254,-6.906749531884171
0.009166666666666667,0.05362345168768989,2.5829469086358796,-24.897237594105373,0.14462753256361743,-0.38703648505854393,-6.862285211598993
0.01,0.05822041567037247,2.5809808056886805,-24.774291403216925,0.15989190453542987,-0.42122914186510896,-6.814156487717964
0.010833333333333334,0.06274773487190825,2.578859248750884,-24.648762037558978,0.17537343847573258,-0.45517222894087894,-6.762489493789885
0.011666666666666667,0.0672007638825421,2.5765858674496163,-24.52060112726042,0.19104327226571644,-0.48884844224104795,-6.707415891916624
0.0125,0.07157505328641692,2.5741644457021557,-24.389764106987332,0.20687321800087383,-0.522241013560053,-6.649070790296106
