t,Lmu
0.,0.9999999320428085
0.01,0.9977714269298988
0.02,0.9955742968514676
0.03,0.9933769767872075
0.04,0.9911804286532613
0.05,0.9889861309120836
0.06,0.9867919825862771
0.07,0.9845979798831404
0.08,0.9824041426677466
0.09,0.980210482209816
0.1,0.9780169966061739
0.11,0.97582369103929
0.12,0.9736305696751699
0.13,0.9714376361149794
0.14,0.9692448970678476
0.15,0.9670523551112961
0.16,0.9648600163179167
0.17,0.9626678853340879
0.18,0.9604759667660162
0.19,0.9582842663591563
0.2,0.9560927890050018
0.21,0.9539015397931659
0.22,0.9517105251804098
0.23,0.949519749228278
0.24,0.9473292189430145
0.25,0.9451389394757618
0.26,0.942948916750443
0.27,0.9407591572296395
0.28,0.9385696665720024
0.29,0.9363804512636552
0.3,0.9341915182398227
0.31,0.9320028726958468
0.32,0.9298145232257633
0.33,0.9276264752819746
0.34,0.9254387360512722
0.35000000000000003,0.9232513133209443
0.36,0.9210642133841604
0.37,0.9188774443768237
0.38,0.916691013677127
0.39,0.9145049286442605
0.4,0.9123191976929729
0.41000000000000003,0.9101338284458479
0.42,0.9079488290883477
0.43,0.9057642083556752
0.44,0.9035799739708771
0.45,0.9013961355234227
0.46,0.899212701251087
0.47000000000000003,0.8970296797900646
0.48,0.8948470818355896
0.49,0.8926649144397051
0.5,0.8904831888231203
0.51,0.8883019152706887
0.52,0.8861211001896885
0.53,0.883940758222444
0.54,0.881760897303571
0.55,0.8795815251575114
0.56,0.8774026596220754
0.5700000000000001,0.8752243040121221
0.58,0.8730464713152619
0.59,0.8708691794495051
0.6,0.8686924269113148
0.61,0.8665162364144982
0.62,0.8643406192812498
0.63,0.8621655739324873
0.64,0.8599911341461784
0.65,0.8578172964725911
0.66,0.8556440713523734
0.67,0.8534714808269154
0.68,0.8512995369977518
0.6900000000000001,0.8491282717047975
0.7000000000000001,0.8469576139993384
0.71,0.8447876818577764
0.72,0.8426184849563538
0.73,0.8404499408492092
0.74,0.8382821491819995
0.75,0.8361151224487836
0.76,0.833948825688548
0.77,0.831783306063336
0.78,0.829618585680852
0.79,0.8274546683766495
0.8,0.8252915600094085
0.81,0.8231292956477587
0.8200000000000001,0.8209679052749715
0.8300000000000001,0.8188073047721208
0.84,0.8166476484000241
0.85,0.814488945768797
0.86,0.8123310446578709
0.87,0.8101741486819418
0.88,0.8080182453233303
0.89,0.8058632321603042
0.9,0.8037092476155135
0.91,0.8015563003243161
0.92,0.7994043416816523
0.93,0.7972534403401295
0.9400000000000001,0.7951036223544943
0.9500000000000001,0.7929548778578092
0.96,0.7908072393769907
0.97,0.7886607426322226
0.98,0.7865154107931165
0.99,0.7843711154488473
1.,0.7822281402135439
1.01,0.7800861718656718
1.02,0.77794545519124
1.03,0.7758058062586275
1.04,0.7736683886708822
1.05,0.77153118753351
1.06,0.7693956320799337
1.07,0.7672623291941412
1.08,0.7651288802350878
1.09,0.7629975662310408
1.1,0.7608684078123963
1.11,0.7587392169642423
1.12,0.7566122120481271
1.1300000000000001,0.754487321786033
1.1400000000000001,0.7523627919347833
1.1500000000000001,0.7502402395408458
1.16,0.7481197866453005
1.17,0.7460001853941987
1.18,0.7438823418248625
1.19,0.7417665431741045
1.2,0.7396520367859689
1.21,0.7375391976120991
1.22,0.7354283277449569
1.23,0.7333190608975046
1.24,0.7312114975655537
1.25,0.7291058610908635
1.26,0.7270020144506731
1.27,0.7248999694923338
1.28,0.7227998669402871
1.29,0.7207016663685792
1.3,0.7186053758541122
1.31,0.7165110917667333
1.32,0.7144187921668957
1.33,0.7123285011685514
1.34,0.7102403092632463
1.35,0.7081435109291532
1.36,0.7060501666348972
1.37,0.7039735309081031
1.3800000000000001,0.7018896828877703
1.3900000000000001,0.6998034605095618
1.4000000000000001,0.6977203885094249
1.41,0.6956405952484085
1.42,0.6935686093598773
1.43,0.6915017216705407
1.44,0.6894256755223432
1.45,0.6873416958682068
1.46,0.6852750727181015
1.47,0.6832156937668993
1.48,0.6811595615442824
1.49,0.6791061299695121
1.5,0.6770552635907671
1.51,0.6750069846830133
1.52,0.6729613356653468
1.53,0.6709183490830538
1.54,0.6688780579063731
1.55,0.6668404957339515
1.56,0.6648056961825084
1.57,0.6627736928643551
1.58,0.6607445196095061
1.59,0.6587182104555716
1.6,0.6566947991286441
1.61,0.6546743199684423
1.62,0.6526568070754972
1.6300000000000001,0.6506422946301487
1.6400000000000001,0.6486308169315784
1.6500000000000001,0.6466224084061617
1.6600000000000001,0.6446171034833285
1.67,0.6426149365328961
1.68,0.6406159421566434
1.69,0.6386201549551146
1.7,0.6366276092567635
1.71,0.6346383398182099
1.72,0.6326523812683283
1.73,0.6306697680541711
1.74,0.6286905347175761
1.75,0.626714715896371
1.76,0.6247423462196853
1.77,0.6227734598912958
1.78,0.6208080916484499
1.79,0.6188462759361048
1.8,0.6168880469113285
1.81,0.6149334387625226
1.82,0.6129824860347188
1.83,0.61103522302552
1.84,0.6090916829556732
1.85,0.6071519005743939
1.86,0.6052159095189515
1.87,0.603283743243904
1.8800000000000001,0.6013554356420798
1.8900000000000001,0.5994310204300454
1.9000000000000001,0.597510530269657
1.9100000000000001,0.5955939978634549
1.92,0.5936814586914264
1.93,0.591772943482382
1.94,0.5898684850475232
1.95,0.5879681168758625
1.96,0.5860718709827283
1.97,0.5841797789300107
1.98,0.5822918730338453
1.99,0.5804081855198944
2.,0.5785287473336533
2.0100000000000002,0.5766535892720219
2.02,0.5747827433751203
2.0300000000000002,0.5729162407721502
2.04,0.571054110536702
2.05,0.5691963830774137
2.06,0.5673430902967174
2.07,0.5654942612480117
2.08,0.5636499234479684
2.09,0.5618101074727191
2.1,0.5599748440292636
2.11,0.5581441598354594
2.12,0.556318081834569
2.13,0.5544966401827502
2.14,0.552679863417371
2.15,0.5508677768982543
2.16,0.5490604070971432
2.17,0.54725778205044
2.18,0.5454599292750977
2.19,0.543666874314155
2.2,0.5418786386916468
2.21,0.5400952487820958
2.22,0.5383167436444518
2.23,0.5365431305888406
2.24,0.5347744453850657
2.25,0.5330107127919201
2.2600000000000002,0.531251899676786
2.27,0.5294981355470828
2.2800000000000002,0.5277494585944686
2.29,0.5260056396375699
2.3000000000000003,0.524266884436058
2.31,0.5225333603872713
2.32,0.5208049299886645
2.33,0.5190815331201173
2.34,0.5173632662811416
2.35,0.5156502004310706
2.36,0.5139423335348963
2.37,0.512239656443402
2.38,0.510542185803048
2.39,0.5088499500928761
2.4,0.5071629727833021
2.41,0.5054812699867013
2.42,0.503804855460722
2.43,0.5021337341245287
2.44,0.500467940778103
2.45,0.49880750096725224
2.46,0.49715227284355495
2.47,0.4955027881645445
2.48,0.49385843385924433
2.49,0.49221945986963017
2.5,0.49058589029772104
2.5100000000000002,0.48895773958184974
2.52,0.48733502120981803
2.5300000000000002,0.48571774654192357
2.54,0.48410592712746625
2.5500000000000003,0.48249957433753027
2.56,0.4808986981288466
2.57,0.4793033095457813
2.58,0.4777134176648062
2.59,0.4761290319567575
2.6,0.4745501614241056
2.61,0.47297681415155585
2.62,0.4714089984594074
2.63,0.46984672185217263
2.64,0.4682899909409754
2.65,0.46673881346760354
2.66,0.46519319443257023
2.67,0.4636531405437431
2.68,0.4621186570455721
2.69,0.46058974833735356
2.7,0.459066420071055
2.71,0.45754867515029035
2.72,0.45603651777975523
2.73,0.45452995283801584
2.74,0.4530289790528641
2.75,0.4515336044013322
2.7600000000000002,0.45004382656871134
2.77,0.44855964678043536
2.7800000000000002,0.44708107670426084
2.79,0.445608093711717
2.8000000000000003,0.44414072930541926
2.81,0.44267896179998356
2.82,0.4412227957413732
2.83,0.43977223933393694
2.84,0.43832728198196724
2.85,0.43688792406409366
2.86,0.4354541464744473
2.87,0.4340259862035035
2.88,0.4326034192112458
2.89,0.43118642394755885
2.9,0.42977502928842015
2.91,0.4283692280127692
2.92,0.4269689766798002
2.93,0.42557433068536976
2.94,0.424185254696813
2.95,0.4228017235079664
2.96,0.42142376547527477
2.97,0.42005137671763304
2.98,0.41868449807741853
2.99,0.4173231862738054
3.,0.41596746269381846
3.0100000000000002,0.4146170898412796
3.02,0.4132724365082773
3.0300000000000002,0.41193325230534944
3.04,0.4105995237144406
3.0500000000000003,0.4092713281282217
3.06,0.40794870018693724
3.0700000000000003,0.4066312830253974
3.08,0.40531964754536987
3.09,0.40401339352933724
3.1,0.40271251165135247
3.11,0.4014171814577524
3.12,0.40012726072500754
3.13,0.3988427309197441
3.14,0.3975636387980974
3.15,0.3962900041730074
3.16,0.39502155665620914
3.17,0.3937587572620529
3.18,0.3925012273964179
3.19,0.39124897420502064
3.2,0.3900020851997893
3.21,0.38876085963454965
3.22,0.3875243867128468
3.23,0.3862936753930896
3.24,0.3850684677430891
3.25,0.3838480996863944
3.2600000000000002,0.38263305159536376
3.27,0.3814233135682956
3.2800000000000002,0.38021894308728926
3.29,0.3790196111328188
3.3000000000000003,0.37782548570145985
3.31,0.37663676003393587
3.3200000000000003,0.3754532323275449
3.33,0.37427478470451053
3.34,0.37310149503696277
3.35,0.37193348079892324
3.36,0.37077049699900233
3.37,0.3696125775783287
3.38,0.36845974091724093
3.39,0.36731243827274257
3.4,0.36616935073407336
3.41,0.3650319129990756
3.42,0.3639001725485192
3.43,0.36277257465169943
3.44,0.3616498673542417
3.45,0.36053273861139273
3.46,0.3594204484591276
3.47,0.3583126832036955
3.48,0.35721022620675613
3.49,0.3561130284548164
3.5,0.35502010200793166
3.5100000000000002,0.35393222143267666
3.52,0.35284981748885225
3.5300000000000002,0.35177169560725363
3.54,0.3506982752548979
3.5500000000000003,0.3496304058752942
3.56,0.3485665489152979
3.5700000000000003,0.34750795770663634
3.58,0.34645341948756203
3.59,0.34540461742529127
3.6,0.34436031781040316
3.61,0.3433207564944082
3.62,0.34228591487128074
3.63,0.34125577742512025
3.64,0.34023032774505674
3.65,0.3392095484281928
3.66,0.3381934221628387
3.67,0.3371819319714347
3.68,0.3361750600168377
3.69,0.33517278959401314
3.7,0.33417510287681196
3.71,0.33318198256087395
3.72,0.33219341136363756
3.73,0.33120937152269314
3.74,0.33022984597059607
3.75,0.32925481678996166
3.7600000000000002,0.3282842666572849
3.77,0.3273181782886927
3.7800000000000002,0.326356533495515
3.79,0.32539931541150197
3.8000000000000003,0.32444650612374315
3.81,0.32349808764204885
3.8200000000000003,0.3225540440330124
3.83,0.3216143549131609
3.84,0.3206790055310859
3.85,0.31974797657336834
3.86,0.3188212501452985
3.87,0.31789881236693385
3.88,0.31698063796945125
3.89,0.3160667190536559
3.9,0.3151570312537686
3.91,0.31425155779839037
3.92,0.31335028592330505
3.93,0.3124531907404751
3.94,0.3115602611259835
3.95,0.31067147721588395
3.96,0.3097868166939955
3.97,0.3089062774149622
3.98,0.30802982032582027
3.99,0.307157445062426
4.,0.306289131924832
4.01,0.3054248486119789
4.0200000000000005,0.30456460448798733
4.03,0.30370835971267535
4.04,0.30285610900917703
4.05,0.3020078257931655
4.0600000000000005,0.3011635003645107
4.07,0.30032311532468503
4.08,0.2994866457158353
4.09,0.2986540862232699
4.1,0.29782542137931456
4.11,0.29700059493411873
4.12,0.2961796584758851
4.13,0.2953625521643902
4.14,0.294549246939652
4.15,0.2937397643384811
4.16,0.2929340734302885
