S, x, y, nx, ny, theta, m
0.20583333333333334,0.02000000000044942,1.4429613672591002,2.444456147609344,2.6400285521495848,-1.5707963267935643,1.7781056370962695e-12
0.2066666666666667,0.020000000000456104,1.4379607907378953,2.3398103074706196,2.647338054506317,-1.5707963267935554,1.7781056370962695e-12
0.20750000000000002,0.020000000000462835,1.4329602142166906,2.2351644769354833,2.6546266170112824,-1.5707963267935465,1.7781056370962695e-12
0.20833333333333334,0.020000000000469607,1.427959637695486,2.1305186552669997,2.6618942396683476,-1.5707963267935376,1.7781056370962695e-12
0.20916666666666667,0.020000000000476425,1.4229590611742813,2.0258728420288126,2.6691409224798024,-1.5707963267935288,1.7781056370962695e-12
0.21000000000000002,0.020000000000483287,1.4179584846530766,1.9212270366393907,2.676366665448699,-1.5707963267935199,1.7781056370962695e-12
0.21083333333333334,0.020000000000490195,1.412957908131872,1.8165812384474067,2.6835714685784553,-1.570796326793511,1.7781056370962695e-12
0.21166666666666667,0.020000000000497148,1.4079573316106673,1.7119354468015215,2.6907553318724893,-1.5707963267935021,1.7781056370962695e-12
0.21250000000000002,0.020000000000504142,1.4029567550894624,1.6072896610503964,2.697918255334219,-1.5707963267934932,1.7781056370962695e-12
0.21333333333333335,0.020000000000511185,1.3979561785682577,1.5026438805427034,2.705060238967063,-1.5707963267934841,1.7781056370962695e-12
0.21416666666666667,0.02000000000051827,1.392955602047053,1.3979981046908483,2.712181282774104,-1.5707963267934753,1.7781056370962695e-12
0.21500000000000002,0.0200000000005254,1.3879550255258484,1.2933523331105223,2.719281386757359,-1.5707963267934664,1.7781056370962695e-12
0.21583333333333335,0.02000000000053257,1.3829544490046437,1.1887065652559414,2.726360550919692,-1.5707963267934575,1.7781056370962695e-12
0.21666666666666667,0.02000000000053979,1.377953872483439,1.0840608005628842,2.7334187752640644,-1.5707963267934486,1.7781056370962695e-12
0.21750000000000003,0.020000000000547052,1.3729532959622344,0.9794150384671286,2.740456059793437,-1.5707963267934397,1.7781056370962695e-12
0.21833333333333335,0.020000000000554363,1.3679527194410297,0.8747692784044634,2.74747240451077,-1.5707963267934308,1.7781056370962695e-12
0.21916666666666668,0.020000000000561714,1.362952142919825,0.7701235198106666,2.7544678094190247,-1.570796326793422,1.7781056370962695e-12
0.22,0.02000000000056911,1.3579515663986204,0.665477762251165,2.7614422745204816,-1.570796326793413,1.7781056370962695e-12
0.22083333333333335,0.02000000000057655,1.3529509898774155,0.5608320054026364,2.768395799816837,-1.5707963267934042,1.7781056370962695e-12
0.22166666666666668,0.020000000000584037,1.3479504133562108,0.45618624878942243,2.775328385310588,-1.5707963267933953,1.7781056370962695e-12
0.2225,0.020000000000591565,1.3429498368350063,0.3515404919344184,2.782240031004237,-1.5707963267933864,1.7781056370962695e-12
0.22333333333333336,0.02000000000059914,1.3379492603138015,0.2468947343605197,2.789130736900288,-1.5707963267933776,1.7781056370962695e-12
0.22416666666666668,0.020000000000606758,1.3329486837925968,0.1422489755906322,2.7960005030012454,-1.5707963267933687,1.7781056370962695e-12
0.225,0.020000000000614422,1.3279481072713921,0.037603215141447155,2.8028493293096446,-1.5707963267933598,1.7781056370962695e-12
0.22583333333333336,0.020000000000622128,1.3229475307501872,-0.06704254770681084,2.809677215829263,-1.5707963267933507,1.7781056370962695e-12
0.22666666666666668,0.020000000000629882,1.3179469542289826,-0.1716883133708067,2.8164841625622876,-1.5707963267933418,1.7781056370962695e-12
0.2275,0.020000000000637678,1.312946377707778,-0.27633408207139487,2.8232701695098767,-1.570796326793333,1.7781056370962695e-12
0.22833333333333336,0.02000000000064552,1.3079458011865732,-0.38097985402943113,2.8300352366731896,-1.570796326793324,1.7781056370962695e-12
0.22916666666666669,0.020000000000653405,1.3029452246653686,-0.48562562946576016,2.8367793640533843,-1.5707963267933152,1.7781056370962695e-12
0.23,0.020000000000661336,1.2979446481441639,-0.5902714086012364,2.8435025516516204,-1.5707963267933063,1.7781056370962695e-12
0.23083333333333333,0.020000000000669312,1.2929440716229592,-0.6949171916567116,2.850204799469057,-1.5707963267932974,1.7781056370962695e-12
0.2316666666666667,0.02000000000067733,1.2879434951017543,-0.7995629788530412,2.856886107506852,-1.5707963267932885,1.7781056370962695e-12
0.2325,0.020000000000685393,1.2829429185805497,-0.9042087704110691,2.8635464757661646,-1.5707963267932796,1.7781056370962695e-12
0.23333333333333334,0.0200000000006935,1.277942342059345,-1.0088545665516508,2.870185904248154,-1.5707963267932707,1.7781056370962695e-12
0.2341666666666667,0.020000000000701654,1.2729417655381403,-1.1135003674956412,2.8768043929539786,-1.5707963267932619,1.7781056370962695e-12
0.23500000000000001,0.020000000000709853,1.2679411890169356,-1.2181461734638848,2.883401941884797,-1.570796326793253,1.7781056370962695e-12
0.23583333333333334,0.020000000000718093,1.262940612495731,-1.322791984677237,2.889978551041769,-1.570796326793244,1.7781056370962695e-12
0.2366666666666667,0.020000000000726378,1.257940035974526,-1.4274378013565523,2.8965342204260525,-1.5707963267932352,1.7781056370962695e-12
0.23750000000000002,0.02000000000073471,1.2529394594533214,-1.5320836237226756,2.9030689500388065,-1.5707963267932263,1.7781056370962695e-12
0.23833333333333334,0.020000000000743087,1.2479388829321167,-1.636729451996462,2.9095827398811904,-1.5707963267932175,1.7781056370962695e-12
0.2391666666666667,0.020000000000751503,1.2429383064109119,-1.7413752863987664,2.9160755899543624,-1.5707963267932084,1.7781056370962695e-12
0.24000000000000002,0.02000000000075997,1.2379377298897072,-1.8460211271504332,2.9225475002594816,-1.5707963267931995,1.7781056370962695e-12
0.24083333333333334,0.020000000000768476,1.2329371533685025,-1.950666974472318,2.9289984707977066,-1.5707963267931906,1.7781056370962695e-12
0.24166666666666667,0.02000000000077703,1.227936576847298,-2.0553128285852713,2.9354285015701964,-1.5707963267931817,1.7781056370962695e-12
0.24250000000000002,0.02000000000078563,1.2229360003260932,-2.1599586897101495,2.94183759257811,-1.5707963267931728,1.7781056370962695e-12
0.24333333333333335,0.020000000000794268,1.2179354238048885,-2.2646045580677963,2.948225743822606,-1.570796326793164,1.7781056370962695e-12
0.24416666666666667,0.020000000000802955,1.2129348472836838,-2.369250433879067,2.9545929553048436,-1.570796326793155,1.7781056370962695e-12
0.24500000000000002,0.020000000000811688,1.207934270762479,-2.4738963173648165,2.9609392270259813,-1.5707963267931462,1.7781056370962695e-12
0.24583333333333335,0.020000000000820462,1.2029336942412743,-2.5785422087458896,2.9672645589871776,-1.5707963267931373,1.7781056370962695e-12
0.24666666666666667,0.02000000000082928,1.1979331177200696,-2.6831881082431406,2.9735689511895917,-1.5707963267931284,1.7781056370962695e-12
0.24750000000000003,0.020000000000838146,1.192932541198865,-2.7878340160774258,2.979852403634383,-1.5707963267931195,1.7781056370962695e-12
0.24833333333333335,0.020000000000847055,1.1879319646776603,-2.8924799324099495,2.9861149163223963,-1.5707963267931107,1.7781056370962695e-12
0.24916666666666668,0.02000000000085601,1.1829313881564556,-2.9971258559970066,2.9923564892471073,-1.5707963267931018,1.7781056370962695e-12
0.25,0.020000000000865006,1.177930811635251,-3.1017717858630016,2.9985771224033972,-1.570796326793093,1.7781056370962695e-12
0.25083333333333335,0.020000000000874048,1.172930235114046,-3.2064177214713845,3.004776815788451,-1.570796326793084,1.7781056370962695e-12
0.2516666666666667,0.020000000000883134,1.1679296585928411,-3.3110636622855987,3.010955569399453,-1.5707963267930751,1.7781056370962695e-12
0.2525,0.020000000000892266,1.1629290820716367,-3.4157096077690854,3.0171133832335877,-1.5707963267930662,1.7781056370962695e-12
0.25333333333333335,0.020000000000901443,1.1579285055504318,-3.5203555573853045,3.02325025728804,-1.5707963267930571,1.7781056370962695e-12
0.2541666666666667,0.020000000000910664,1.1529279290292271,-3.6250015105976967,3.029366191559995,-1.5707963267930483,1.7781056370962695e-12
0.255,0.020000000000919928,1.1479273525080225,-3.729647466869702,3.0354611860466365,-1.5707963267930394,1.7781056370962695e-12
0.25583333333333336,0.020000000000929236,1.1429267759868178,-3.8342934256647805,3.0415352407451497,-1.5707963267930305,1.7781056370962695e-12
0.2566666666666667,0.02000000000093859,1.137926199465613,-3.938939386446374,3.0475883556527195,-1.5707963267930216,1.7781056370962695e-12
0.2575,0.02000000000094799,1.1329256229444085,-4.043585348677921,3.0536205307665303,-1.5707963267930127,1.7781056370962695e-12
0.25833333333333336,0.020000000000957432,1.1279250464232036,-4.148231311822883,3.0596317660837666,-1.5707963267930038,1.7781056370962695e-12
0.25916666666666666,0.020000000000966918,1.1229244699019991,-4.252877275344694,3.065622061601613,-1.570796326792995,1.7781056370962695e-12
0.26,0.020000000000976452,1.1179238933807942,-4.357523238706814,3.0715914173172547,-1.570796326792986,1.7781056370962695e-12
0.26083333333333336,0.020000000000986028,1.1129233168595893,-4.462169201372683,3.0775398332278767,-1.5707963267929772,1.7781056370962695e-12
0.26166666666666666,0.02000000000099565,1.107922740338385,-4.566815162805742,3.083467309330662,-1.5707963267929683,1.7781056370962695e-12
0.2625,0.02000000000100531,1.10292216381718,-4.671461122469451,3.0893738456227973,-1.5707963267929594,1.7781056370962695e-12
0.26333333333333336,0.020000000001015022,1.0979215872959753,-4.776107079827251,3.095259442101466,-1.5707963267929506,1.7781056370962695e-12
0.26416666666666666,0.020000000001024774,1.0929210107747707,-4.880753034342582,3.1011240987638526,-1.5707963267929417,1.7781056370962695e-12
0.265,0.020000000001034576,1.087920434253566,-4.985398985478904,3.106967815607143,-1.5707963267929326,1.7781056370962695e-12
0.26583333333333337,0.02000000000104442,1.082919857732361,-5.090044932699658,3.112790592628521,-1.5707963267929237,1.7781056370962695e-12
0.26666666666666666,0.020000000001054306,1.0779192812111567,-5.194690875468283,3.118592429825171,-1.5707963267929148,1.7781056370962695e-12
0.2675,0.020000000001064236,1.0729187046899518,-5.29933681329552,3.124373327194527,-1.570796326792906,1.7781056370962695e-12
0.26833333333333337,0.020000000001074214,1.0679181281687469,-5.403982748000054,3.130133284746128,-1.570796326792897,1.7781056370962695e-12
0.26916666666666667,0.020000000001084234,1.0629175516475424,-5.508628680911696,3.1358723024869493,-1.5707963267928882,1.7781056370962695e-12
0.27,0.0200000000010943,1.0579169751263378,-5.613274612263089,3.1415903804182115,-1.5707963267928793,1.7781056370962695e-12
0.27083333333333337,0.02000000000110441,1.0529163986051329,-5.717920542286855,3.1472875185411335,-1.5707963267928704,1.7781056370962695e-12
0.27166666666666667,0.020000000001114564,1.0479158220839284,-5.822566471215616,3.152963716856934,-1.5707963267928615,1.7781056370962695e-12
0.2725,0.020000000001124764,1.0429152455627235,-5.9272123992820145,3.1586189753668332,-1.5707963267928526,1.7781056370962695e-12
0.2733333333333334,0.020000000001135006,1.0379146690415189,-6.031858326718673,3.1642532940720507,-1.5707963267928438,1.7781056370962695e-12
0.27416666666666667,0.020000000001145293,1.0329140925203144,-6.136504253758215,3.169866672973805,-1.5707963267928349,1.7781056370962695e-12
0.275,0.020000000001155625,1.0279135159991095,-6.24115018063328,3.1754591120733164,-1.570796326792826,1.7781056370962695e-12
0.2758333333333334,0.020000000001166002,1.0229129394779046,-6.345796107576494,3.181030611371804,-1.570796326792817,1.7781056370962695e-12
0.27666666666666667,0.020000000001176424,1.0179123629567002,-6.450442034820476,3.186581170870487,-1.5707963267928082,1.7781056370962695e-12
0.2775,0.020000000001186888,1.0129117864354955,-6.555087962597871,3.1921107905705854,-1.5707963267927993,1.7781056370962695e-12
0.2783333333333334,0.020000000001197397,1.0079112099142906,-6.6597338911413,3.197619470473318,-1.5707963267927905,1.7781056370962695e-12
0.2791666666666667,0.020000000001207954,1.0029106333930862,-6.764379820683386,3.2031072105799043,-1.5707963267927816,1.7781056370962695e-12
0.28,0.020000000001218553,0.9979100568718814,-6.869025751456771,3.208574010891564,-1.5707963267927725,1.7781056370962695e-12
0.2808333333333333,0.020000000001229194,0.9929094803506768,-6.97367168369407,3.214019871409516,-1.5707963267927636,1.7781056370962695e-12
0.2816666666666667,0.020000000001239884,0.987908903829472,-7.078317617627927,3.2194447921349805,-1.5707963267927547,1.7781056370962695e-12
0.28250000000000003,0.020000000001250615,0.9829083273082673,-7.18296355334026,3.224848773068386,-1.5707963267927458,1.7781056370962695e-12
0.2833333333333333,0.020000000001261394,0.9779077507870627,-7.287609489531767,3.2302318142029143,-1.570796326792737,1.7781056370962695e-12
0.2841666666666667,0.020000000001272215,0.9729071742658579,-7.392255425838801,3.2355939155366573,-1.570796326792728,1.7781056370962695e-12
0.28500000000000003,0.02000000000128308,0.967906597744653,-7.496901362246682,3.240935077069536,-1.5707963267927192,1.7781056370962695e-12
0.28583333333333333,0.02000000000129399,0.9629060212234486,-7.601547298740726,3.2462552988014712,-1.5707963267927103,1.7781056370962695e-12
0.2866666666666667,0.020000000001304946,0.9579054447022437,-7.706193235306274,3.251554580732386,-1.5707963267927014,1.7781056370962695e-12
0.28750000000000003,0.020000000001315944,0.9529048681810389,-7.810839171928642,3.2568329228622,-1.5707963267926925,1.7781056370962695e-12
0.28833333333333333,0.02000000000132699,0.9479042916598344,-7.915485108593149,3.2620903251908366,-1.5707963267926837,1.7781056370962695e-12
0.2891666666666667,0.02000000000133808,0.9429037151386296,-8.020131045285133,3.2673267877182166,-1.5707963267926748,1.7781056370962695e-12
0.29000000000000004,0.02000000000134921,0.9379031386174248,-8.124776981989914,3.2725423104442615,-1.570796326792666,1.7781056370962695e-12
0.29083333333333333,0.020000000001360388,0.9329025620962202,-8.229422918692807,3.277736893368892,-1.570796326792657,1.7781056370962695e-12
0.2916666666666667,0.02000000000137161,0.9279019855750155,-8.334068855379154,3.282910536492032,-1.5707963267926481,1.7781056370962695e-12
0.29250000000000004,0.020000000001382877,0.9229014090538106,-8.43871479203427,3.2880632398136007,-1.5707963267926393,1.7781056370962695e-12
0.29333333333333333,0.020000000001394187,0.9179008325326061,-8.543360728643476,3.2931950033335204,-1.5707963267926304,1.7781056370962695e-12
0.2941666666666667,0.020000000001405543,0.9129002560114012,-8.648006665192108,3.298305827051713,-1.5707963267926215,1.7781056370962695e-12
0.29500000000000004,0.020000000001416943,0.9078996794901965,-8.752652601665487,3.3033957109681,-1.5707963267926124,1.7781056370962695e-12
0.29583333333333334,0.020000000001428386,0.9028991029689919,-8.857298538048928,3.3084646550826022,-1.5707963267926035,1.7781056370962695e-12
0.2966666666666667,0.020000000001439876,0.8978985264477871,-8.96194447432777,3.3135126593951427,-1.5707963267925946,1.7781056370962695e-12
0.29750000000000004,0.02000000000145141,0.8928979499265823,-9.066590410513005,3.3185397239057757,-1.5707963267925857,1.7781056370962695e-12
0.29833333333333334,0.020000000001462986,0.8878973734053778,-9.171236346695826,3.3235458486149763,-1.5707963267925769,1.7781056370962695e-12
0.2991666666666667,0.02000000000147461,0.8828967968841729,-9.275882282885826,3.328531033522795,-1.5707963267925682,1.7781056370962695e-12
0.30000000000000004,0.02000000000148627,0.8778962203629678,-9.380528218620613,3.3334952671585962,-1.570796326792559,1.7781056370962695e-12
0.30083333333333334,0.02000000000149798,0.8728956438417635,-9.485169365036041,3.3384389127077663,-1.57079632679255,1.7781056370962695e-12
0.3016666666666667,0.020000000001509737,0.8678950673205588,-9.589800966374643,3.343362313802267,-1.570796326792541,1.7781056370962695e-12
0.30250000000000005,0.020000000001521537,0.8628944907993539,-9.694423072469771,3.3482654610585505,-1.5707963267925322,1.7781056370962695e-12
0.30333333333333334,0.02000000000153338,0.8578939142781494,-9.7990356852574,3.353148354336757,-1.5707963267925233,1.7781056370962695e-12
0.3041666666666667,0.020000000001545275,0.8528933377569445,-9.903638807036101,3.358010993470833,-1.5707963267925145,1.7781056370962695e-12
0.305,0.020000000001557206,0.84789276123574,-10.008232589682398,3.3628533674888224,-1.5707963267925054,1.7781056370962695e-12
0.30583333333333335,0.020000000001569186,0.8428921847145352,-10.112817124748327,3.3676754697767715,-1.5707963267924965,1.7781056370962695e-12
0.3066666666666667,0.02000000000158121,0.8378916081933303,-10.217392416277061,3.372477300042589,-1.5707963267924876,1.7781056370962695e-12
0.3075,0.020000000001593278,0.8328910316721259,-10.321958698602888,3.3772588413573423,-1.5707963267924787,1.7781056370962695e-12
0.30833333333333335,0.020000000001605393,0.8278904551509212,-10.426516108092931,3.38202008386951,-1.5707963267924698,1.7781056370962695e-12
0.3091666666666667,0.02000000000161755,0.8228898786297164,-10.531064650306725,3.3867610271774558,-1.570796326792461,1.7781056370962695e-12
0.31,0.020000000001629752,0.8178893021085119,-10.63560461045142,3.3914816506770493,-1.570796326792452,1.7781056370962695e-12
0.31083333333333335,0.020000000001642,0.812888725587307,-10.740136148780504,3.39618194279115,-1.5707963267924432,1.7781056370962695e-12
0.3116666666666667,0.020000000001654288,0.8078881490661022,-10.84465943269614,3.4008618914261732,-1.5707963267924343,1.7781056370962695e-12
0.3125,0.020000000001666626,0.8028875725448977,-10.949174777395447,3.40552147381143,-1.5707963267924254,1.7781056370962695e-12
0.31333333333333335,0.020000000001679005,0.797886996023693,-11.05368226124626,3.4101606842854166,-1.5707963267924165,1.7781056370962695e-12
0.3141666666666667,0.02000000000169143,0.7928864195024881,-11.158182316718122,3.4147794916053646,-1.5707963267924077,1.7781056370962695e-12
0.315,0.020000000001703898,0.7878858429812835,-11.262675020074571,3.4193778902617877,-1.5707963267923988,1.7781056370962695e-12
0.31583333333333335,0.02000000000171641,0.7828852664600787,-11.367160598848626,3.4239558638170857,-1.57079632679239,1.7781056370962695e-12
0.3166666666666667,0.020000000001728965,0.7778846899388739,-11.471639457850548,3.4285133830266665,-1.570796326792381,1.7781056370962695e-12
0.3175,0.020000000001741566,0.7728841134176695,-11.576111966291217,3.433050421217737,-1.5707963267923721,1.7781056370962695e-12
0.31833333333333336,0.020000000001754212,0.7678835368964646,-11.680578474189394,3.437566953103992,-1.5707963267923633,1.7781056370962695e-12
0.3191666666666667,0.020000000001766903,0.7628829603752598,-11.785039294402495,3.4420629560837606,-1.5707963267923544,1.7781056370962695e-12
0.32,0.02000000000177964,0.7578823838540554,-11.889494764296725,3.446538405784789,-1.5707963267923455,1.7781056370962695e-12
0.32083333333333336,0.020000000001792417,0.7528818073328506,-11.9939452314133,3.4509932770997596,-1.5707963267923366,1.7781056370962695e-12
0.3216666666666667,0.020000000001805244,0.7478812308116457,-12.09839112569251,3.455427538968612,-1.5707963267923277,1.7781056370962695e-12
0.3225,0.020000000001818112,0.742880654290441,-12.202832852190685,3.4598411621289746,-1.5707963267923186,1.7781056370962695e-12
0.32333333333333336,0.020000000001831025,0.7378800777692363,-12.307270803212244,3.46423411823971,-1.5707963267923097,1.7781056370962695e-12
0.3241666666666667,0.020000000001843984,0.7328795012480314,-12.411705432430637,3.468606374526211,-1.5707963267923009,1.7781056370962695e-12
0.325,0.020000000001856987,0.7278789247268269,-12.516137217899601,3.4729578964525714,-1.570796326792292,1.7781056370962695e-12
0.32583333333333336,0.020000000001870032,0.7228783482056221,-12.620566605464981,3.477288651809675,-1.570796326792283,1.7781056370962695e-12
