t,Lmu
0.,0.9999999320428085
0.01,0.9969455855705677
0.02,0.9939246848298884
0.03,0.990905507251404
0.04,0.987891621861189
0.05,0.984878284303256
0.06,0.9818655618661717
0.07,0.9788534751609818
0.08,0.9758420440828105
0.09,0.9728312905817299
0.1,0.9698212331045704
0.11,0.9668119046672802
0.12,0.9638033317578367
0.13,0.9607955338165398
0.14,0.9577885565904118
0.15,0.9547824135230624
0.16,0.9517771446198764
0.17,0.9487727860468699
0.18,0.9457693476334137
0.19,0.9427668921711574
0.2,0.9397654463845424
0.21,0.9367650162427474
0.22,0.9337657013947523
0.23,0.9307674964670859
0.24,0.9277704108689661
0.25,0.924774593134416
0.26,0.9217799739328553
0.27,0.9187865885142703
0.28,0.9157946540693405
0.29,0.9128039236792925
0.3,0.9098146695367645
0.31,0.9068269121751323
0.32,0.9038403325422548
0.33,0.9008558642072454
0.34,0.8978728532951494
0.35000000000000003,0.894891462791411
0.36,0.891911943930414
0.37,0.8889340270946687
0.38,0.8859580099197527
0.39,0.8829842484341347
0.4,0.8800120333802925
0.41000000000000003,0.8770416178488777
0.42,0.8740739899090911
0.43,0.8711087935164796
0.44,0.868145580474982
0.45,0.8651835188044674
0.46,0.8622256894188831
0.47000000000000003,0.8592696208235391
0.48,0.856314458303747
0.49,0.8533650692031559
0.5,0.8504166954061334
0.51,0.8474692070842642
0.52,0.844528979021121
0.53,0.8415890699084781
0.54,0.83865002104644
0.55,0.8357054234964225
0.56,0.8327402678405246
0.5700000000000001,0.8297906764261602
0.58,0.8268449153927153
0.59,0.8239041993500168
0.6,0.8209675350966478
0.61,0.8180343731711615
0.62,0.815104849453915
0.63,0.812179158355784
0.64,0.8092574253878415
0.65,0.8063397476212221
0.66,0.803440846255543
0.67,0.8005390260423322
0.68,0.7976388120167741
0.6900000000000001,0.7947590090746511
0.7000000000000001,0.7918864074073797
0.71,0.7890192624415682
0.72,0.7861572421961343
0.73,0.7833004671329369
0.74,0.7804491025947361
0.75,0.7776032889570961
0.76,0.7747631699505996
0.77,0.7719288914986964
0.78,0.7691006009338109
0.79,0.7662784485224239
0.8,0.7634625905636377
0.81,0.760653173256433
0.8200000000000001,0.7578503555573441
0.8300000000000001,0.7550543156205238
0.84,0.7522651866394949
0.85,0.7494831343879044
0.86,0.7467083440955625
0.87,0.7439409742252526
0.88,0.7411811767880625
0.89,0.7384291394111228
0.9,0.7356850592984716
0.91,0.7329490387510347
0.92,0.7302212806086451
0.93,0.7275020933923817
0.9400000000000001,0.7247914078839065
0.9500000000000001,0.7220895487509126
0.96,0.719396717919088
0.97,0.7167129964196638
0.98,0.7140386009066777
0.99,0.7113738985581789
1.,0.7087182792895655
1.01,0.7060730827235387
1.02,0.7034380080917785
1.03,0.7008132232763701
1.04,0.6981988992109978
1.05,0.6955952163854415
1.06,0.693002367838296
1.07,0.6904205418918052
1.08,0.6878498719412353
1.09,0.6852906948473411
1.1,0.6827428927335373
1.11,0.6802070719395095
1.12,0.6776832648078598
1.1300000000000001,0.6751712619864026
1.1400000000000001,0.6726719525735269
1.1500000000000001,0.670184923946129
1.16,0.6677102886730206
1.17,0.6652486909695102
1.18,0.6628000640769051
1.19,0.6603645089490565
1.2,0.6579426175784653
1.21,0.655533871529808
1.22,0.6531383391814631
1.23,0.6507572891275287
1.24,0.648390138264603
1.25,0.6460371355035567
1.26,0.6436984191899086
1.27,0.6413741581009074
1.28,0.639064490597105
1.29,0.6367695551521099
1.3,0.6344895013154481
1.31,0.6322244663992924
1.32,0.6299745437346275
1.33,0.6277399563274959
1.34,0.6255207079280628
1.35,0.6233169992718526
1.36,0.6211290100802508
1.37,0.6189565702068311
1.3800000000000001,0.6168001890329012
1.3900000000000001,0.6146597043194951
1.4000000000000001,0.6125352693746966
1.41,0.6104269464696419
1.42,0.6083351278921194
1.43,0.6062592827574356
1.44,0.6041995320799725
1.45,0.6021567850918431
1.46,0.6001305066198407
1.47,0.5981208330742369
1.48,0.5961278230628411
1.49,0.5941515544012699
1.5,0.5921920690225098
1.51,0.5902494077963225
1.52,0.5883236211982881
1.53,0.5864147484498516
1.54,0.5845227790802602
1.55,0.5826478329125102
1.56,0.5807898216216719
1.57,0.5789487895922465
1.58,0.5771249293491043
1.59,0.5753178591594073
1.6,0.5735279548889647
1.61,0.5717551163987992
1.62,0.5699992362811804
1.6300000000000001,0.5682604145521174
1.6400000000000001,0.5665385134532138
1.6500000000000001,0.5648336277948659
1.6600000000000001,0.5631458285879014
1.67,0.5614739511860964
1.68,0.5598198037598415
1.69,0.5581828789774266
1.7,0.556562169240357
1.71,0.5549573555741214
1.72,0.5533708920962991
1.73,0.5517992135927311
1.74,0.5502455468255552
1.75,0.5487084571011038
1.76,0.5471878514519625
1.77,0.5456836715383021
1.78,0.5441958491983874
1.79,0.5427243250374396
1.8,0.5412690251549132
1.81,0.539829863758964
1.82,0.5384068003930165
1.83,0.5369997154073295
1.84,0.535608552472986
1.85,0.5342332538243606
1.86,0.5328736836661447
1.87,0.5315298148934025
1.8800000000000001,0.530201628598005
1.8900000000000001,0.528888834549852
1.9000000000000001,0.5275914951511194
1.9100000000000001,0.5263095433530349
1.92,0.5250428306212779
1.93,0.5237913988492257
1.94,0.5225549484523812
1.95,0.5213335498334419
1.96,0.5201267612010391
1.97,0.518935541337561
1.98,0.5177585904841349
1.99,0.5165958305329749
2.,0.5154487754605855
2.0100000000000002,0.5143160262894562
2.02,0.5131961190559396
2.0300000000000002,0.5120918213247057
2.04,0.5110020659577461
2.05,0.5099263497797073
2.06,0.5088647100936081
