t,Lmu
0.,0.9999999320428085
0.01,0.9951652555645761
0.02,0.9903494543166821
0.03,0.9855528429092535
0.04,0.9807657158345697
0.05,0.9759814745046563
0.06,0.9711982026985571
0.07,0.9664157713644458
0.08,0.9616342375531793
0.09,0.95685365687305
0.1,0.9520740776242762
0.11,0.9472955538349097
0.12,0.9425181412757673
0.13,0.9377418981973245
0.14,0.9329668861698285
0.15,0.9281931687834835
0.16,0.9234208128051211
0.17,0.9186498866476742
0.18,0.913880465931245
0.19,0.9091126264051975
0.2,0.9043464359831089
0.21,0.8995819960724775
0.22,0.8948193828517843
0.23,0.8900586818809868
0.24,0.8852999922539271
0.25,0.8805434098175282
0.26,0.8757890320601229
0.27,0.8710369654303842
0.28,0.8662873208758143
0.29,0.861540207507644
0.3,0.8567957344067358
0.31,0.8520540440856206
0.32,0.8473152493307579
0.33,0.8425794739829522
0.34,0.8378468603313851
0.35000000000000003,0.8331175757409699
0.36,0.8283916588028633
0.37,0.8236693911549924
0.38,0.8189509311106514
0.39,0.8142363015952997
0.4,0.8095257460814337
0.41000000000000003,0.8048194372865112
0.42,0.8001176019243977
0.43,0.7954203060282538
0.44,0.7907274753708902
0.45,0.7860401974204182
0.46,0.7813581300524161
0.47000000000000003,0.7766810686615008
0.48,0.7720097880285082
0.49,0.7673442116046436
0.5,0.7626848009172432
0.51,0.7580310814443927
0.52,0.753385217449447
0.53,0.7487425766505792
0.54,0.7441116161597447
0.55,0.7394795851954418
0.56,0.7348643557905921
0.5700000000000001,0.7302551122808504
0.58,0.725652724680539
0.59,0.7210545718884172
0.6,0.7164654072259082
0.61,0.7118793054440342
0.62,0.7073070703784551
0.63,0.7027493996642737
0.64,0.6982023614179946
0.65,0.693665451037472
0.66,0.6891392834032579
0.67,0.6846099526521696
0.68,0.6800684861846138
0.6900000000000001,0.675545540945016
0.7000000000000001,0.6710564792242927
0.71,0.666582670138591
0.72,0.6621215126950418
0.73,0.6576727383322147
0.74,0.6532366398459621
0.75,0.6488135752479006
0.76,0.644403860159012
0.77,0.6400078265968908
0.78,0.6356257962232411
0.79,0.6312580941619045
0.8,0.6269050458095555
0.81,0.622566976886468
0.8200000000000001,0.6182442121743731
0.8300000000000001,0.613937074582673
0.84,0.6096458874232753
0.85,0.6053709711912589
0.86,0.6011126438334452
0.87,0.5968712216067832
0.88,0.5926470179767862
0.89,0.588440343752666
0.9,0.5842515052356344
0.91,0.5800808050023057
0.92,0.5759285471529466
0.93,0.5717950195901152
0.9400000000000001,0.5676805099302845
0.9500000000000001,0.5635853204254788
0.96,0.5595097303008982
0.97,0.5554539871060354
0.98,0.5514183198535688
0.99,0.547403118463833
1.,0.543408547194441
1.01,0.5394348551007633
1.02,0.5354823049549977
1.03,0.5315510591105191
1.04,0.5276414027562834
1.05,0.5237535992715955
1.06,0.5198877771185538
1.07,0.5160441819125166
1.08,0.5122230041845831
1.09,0.5084244365568876
1.1,0.5046484802584218
1.11,0.5008955831938791
1.12,0.49716582972232426
1.1300000000000001,0.49345921483030536
1.1400000000000001,0.48977620303361974
