t,Lmu
0.,0.9999999320428085
0.01,0.9911327575651817
0.02,0.9823106448705656
0.03,0.9734894923911843
0.04,0.9646886163531377
0.05,0.9559232900117319
0.06,0.9471616928908283
0.07,0.9384029625243689
0.08,0.9296489699169007
0.09,0.9208996686587986
0.1,0.9121559198573671
0.11,0.9034180024485153
0.12,0.8946858687752971
0.13,0.8859610929397054
0.14,0.8772435026286726
0.15,0.8685335021773178
0.16,0.8598328854013743
0.17,0.8511427489459291
0.18,0.8424624406961486
0.19,0.8337930106815947
0.2,0.8251376825778589
0.21,0.8164950044712828
0.22,0.8078667680471836
0.23,0.7992541169183802
0.24,0.7906582501373208
0.25,0.7820804558208163
0.26,0.7735220667558479
0.27,0.7649844690789689
0.28,0.7564691591913955
0.29,0.747977670395717
0.3,0.7395115513535183
0.31,0.7310726495273852
0.32,0.7226625506184523
0.33,0.7142829440110493
0.34,0.7059360101287894
0.35000000000000003,0.6976236401984097
0.36,0.6893477181446638
0.37,0.6811098313321708
0.38,0.6729127017016248
0.39,0.6647584348797229
0.4,0.6566484109756945
0.41000000000000003,0.6485856321565845
0.42,0.6405719653450834
0.43,0.6326091830616579
0.44,0.6247012537914737
0.45,0.6168475463355674
0.46,0.6090521807207211
0.47000000000000003,0.6013174971309617
0.48,0.5936430581031916
0.49,0.5860252686918355
0.5,0.5784820662121122
0.51,0.5710089001068905
0.52,0.5636059887074423
0.53,0.5562754330266555
0.54,0.5490190872636879
0.55,0.5418386160883312
0.56,0.5347356387359754
0.5700000000000001,0.527711786687695
0.58,0.5207686582256307
0.59,0.5139072281374553
0.6,0.5071289489182466
0.61,0.5004351832841392
0.62,0.49382668003875363
0.63,0.4873042756511925
0.64,0.48086909094305735
0.65,0.47452184876358827
0.66,0.4682620478109812
0.67,0.4620919819693355
0.68,0.45601441501150325
0.6900000000000001,0.45001826511662013
0.7000000000000001,0.4441181639839069
0.71,0.4383081032111024
0.72,0.4325857758204894
0.73,0.42695245227786904
0.74,0.4214078146504044
0.75,0.41595205859384593
0.76,0.4105868908006012
0.77,0.405308872420868
0.78,0.4001144275196609
0.79,0.39500973688717883
0.8,0.3899972445612059
0.81,0.38506302084726785
0.8200000000000001,0.38020416521009986
0.8300000000000001,0.3754404607482917
0.84,0.3707062494064344
0.85,0.36608230342407433
0.86,0.36151885811525764
0.87,0.3570616147726473
0.88,0.3526587947282455
0.89,0.34836398139523583
0.9,0.34411770884178683
0.91,0.33998081506911504
0.92,0.3358868878007861
0.93,0.33188930192473376
0.9400000000000001,0.3279607305052964
0.9500000000000001,0.32409679553218024
0.96,0.3203379271100616
0.97,0.3166527149494832
0.98,0.3130037449564996
0.99,0.3094315850949371
1.,0.3059439919326643
1.01,0.3024845866407546
1.02,0.29913151158260504
1.03,0.2958242304263832
1.04,0.2925738014869669
1.05,0.28940517197480814
1.06,0.28625625282138606
1.07,0.2832155683440849
1.08,0.28021497683764157
1.09,0.27726542285719413
1.1,0.2743447387479564
1.11,0.2715196043774568
1.12,0.2687507369153838
1.1300000000000001,0.2659990260369727
1.1400000000000001,0.26334925329196623
1.1500000000000001,0.2607117646940831
1.16,0.258133612311497
1.17,0.2556138494741198
1.18,0.25314301089277386
1.19,0.25071926751225304
1.2,0.24834174703239323
1.21,0.24600955175505823
1.22,0.24372177367103973
1.23,0.2414774846340082
1.24,0.23927571987517493
1.25,0.2371154893970383
1.26,0.23499578258051018
1.27,0.23291556263209356
1.28,0.23087374772755137
1.29,0.22886926666856894
1.3,0.22690102505016443
1.31,0.22496791548975736
1.32,0.223068839098217
1.33,0.22120269551958582
1.34,0.21936840238544653
1.35,0.21756490198915723
1.36,0.21579114970020247
1.37,0.21404613388880106
1.3800000000000001,0.21232888540199676
1.3900000000000001,0.2106384666869292
1.4000000000000001,0.2089739689640528
1.41,0.20733450754454544
1.42,0.20571928789543645
1.43,0.204127506945696
1.44,0.20255840444397016
1.45,0.20101126539087086
1.46,0.19948541296365022
1.47,0.19798020039524947
1.48,0.1964950115664866
1.49,0.19502923104206232
1.5,0.19358233521191578
1.51,0.1921537984846367
1.52,0.19074309016748223
1.53,0.18934970174300159
1.54,0.18797321975204145
1.55,0.18661322492146792
1.56,0.18526922305187773
1.57,0.18394087171412524
1.58,0.18262777403221067
1.59,0.18132955722917177
1.6,0.18004587072743222
1.61,0.17877637913581987
1.62,0.17752076007122228
1.6300000000000001,0.176278703784798
1.6400000000000001,0.17504991281676516
1.6500000000000001,0.17383410137453695
1.6600000000000001,0.1726309946143368
1.67,0.17144032813351348
1.68,0.1702618474993517
1.69,0.16909530767339467
1.7,0.16794047252926295
