t,Lmu
0.,0.9999999320428085
0.01,0.996665838933161
0.02,0.9933655232337822
0.03,0.9900652680808529
0.04,0.9867701633804146
0.05,0.9834778524902337
0.06,0.9801861505662042
0.07,0.9768950463282312
0.08,0.9736045841352936
0.09,0.9703147470095062
0.1,0.9670255469379229
0.11,0.9637370283982396
0.12,0.9604492065614648
0.13,0.9571621065169705
0.14,0.9538757706610748
0.15,0.950590203671135
0.16,0.9473054570435868
0.17,0.9440215612029422
0.18,0.9407385123422045
0.19,0.937456404311134
0.2,0.9341752107135228
0.21,0.930894996299568
0.22,0.9276158229350998
0.23,0.9243376435510092
0.24,0.9210606059553113
0.25,0.9177846821538703
0.26,0.9145098687113203
0.27,0.9112363873624676
0.28,0.9079640368773199
0.29,0.9046929720833571
0.3,0.9014232683304726
0.31,0.8981550040305502
0.32,0.8948882831658995
0.33,0.8916227916689724
0.34,0.8883587811013074
0.35000000000000003,0.8850965832435228
0.36,0.8818360089062572
0.37,0.8785770316189867
0.38,0.8753202099681882
0.39,0.8720646420222874
0.4,0.8688112509086792
0.41000000000000003,0.8655604520005511
0.42,0.8623114829857202
0.43,0.8590640091763743
0.44,0.8558185409077192
0.45,0.8525759237582956
0.46,0.8493354225496742
0.47000000000000003,0.846096521267934
0.48,0.8428611849963392
0.49,0.8396281961315543
0.5,0.8363966668249622
0.51,0.8331692214357962
0.52,0.8299444348528062
0.53,0.8267211656276442
0.54,0.8235022752391963
0.55,0.820286452561577
0.56,0.8170723330309748
0.5700000000000001,0.8138627533194813
0.58,0.8106249778067605
0.59,0.8074063177130947
0.6,0.8042127189228553
0.61,0.8010168873945145
0.62,0.7978247227419462
0.63,0.7946364814288895
0.64,0.7914521888816962
0.65,0.7882720017099544
0.66,0.7850960057964832
0.67,0.7819243122358492
0.68,0.7787571157274787
0.6900000000000001,0.775594424416428
0.7000000000000001,0.7724364793685561
0.71,0.7692833882048756
0.72,0.7661351300330885
0.73,0.7629920832558968
0.74,0.7598541992934024
0.75,0.7567216247510292
0.76,0.7535946759512115
0.77,0.7504732145088279
0.78,0.7473575999942433
0.79,0.7442479828609851
0.8,0.7411442316591788
0.81,0.7380469834373782
0.8200000000000001,0.7349560853284238
0.8300000000000001,0.7318717076333887
0.84,0.7287939581290666
0.85,0.7257232991363826
0.86,0.7226595208335063
0.87,0.7196021972817853
0.88,0.7165528917875437
0.89,0.7135111614535251
0.9,0.7104771406311341
0.91,0.7074509856651173
0.92,0.7044328661947503
0.93,0.7014229610992043
0.9400000000000001,0.6984214472596249
0.9500000000000001,0.6954284844301258
0.96,0.6924442915538398
0.97,0.6894689996659705
0.98,0.6865028224005201
0.99,0.6835459425519962
1.,0.6805985019590982
1.01,0.6776607575485759
1.02,0.6747328191207493
1.03,0.6718148322704643
1.04,0.6689073302650068
1.05,0.6660098153606447
1.06,0.6631232795449541
1.07,0.6602477207542485
1.08,0.6573827987624634
1.09,0.6545288224319197
1.1,0.6516863750839026
1.11,0.6488552331166543
1.12,0.6460359354421735
1.1300000000000001,0.6432287785515791
1.1400000000000001,0.6404334929558875
1.1500000000000001,0.6376503537093333
1.16,0.6348800208030176
1.17,0.6321228480313191
1.18,0.6293772913207394
1.19,0.6266445438398572
1.2,0.6239258542162612
1.21,0.6212200090598045
1.22,0.6185271172173018
1.23,0.6158486998593196
1.24,0.61318428731621
1.25,0.6105326183654135
1.26,0.6078960095536012
1.27,0.6052745907259306
1.28,0.6026654951364372
1.29,0.6000722353639087
1.3,0.5974953003166622
1.31,0.5949299832884468
1.32,0.5923815746318571
1.33,0.5898506518854173
1.34,0.5873300106021232
1.35,0.5848309121504557
1.36,0.5823477647491621
1.37,0.5798724256535752
1.3800000000000001,0.5774172180612791
1.3900000000000001,0.574978185262637
1.4000000000000001,0.572555321441307
1.41,0.5701486851474431
1.42,0.567758401806024
1.43,0.5653845986634589
1.44,0.5630273354482673
1.45,0.5606867495365334
1.46,0.5583629211305853
1.47,0.5560559261187077
1.48,0.5537658418439774
1.49,0.5514928691714049
1.5,0.5492367652105542
1.51,0.5469982376264465
1.52,0.5447767372810377
1.53,0.5425722480711138
1.54,0.5403853823486165
1.55,0.5382158751712168
1.56,0.5360637737699767
1.57,0.5339292957985662
1.58,0.5318121369723307
1.59,0.5297124043448235
1.6,0.5276306139958633
1.61,0.5255663278486798
1.62,0.5235197768400491
1.6300000000000001,0.5214908386927389
1.6400000000000001,0.5194794096729601
1.6500000000000001,0.5174858737483262
1.6600000000000001,0.5155099947540557
1.67,0.5135516142018907
1.68,0.5116111056348932
1.69,0.5096883976100228
1.7,0.5077814307520456
1.71,0.5058966341578978
1.72,0.5040235730215225
1.73,0.502171031871244
1.74,0.5003361300147199
1.75,0.49851878660714055
1.76,0.49671891165719595
1.77,0.4949364766160476
1.78,0.4931714677559384
1.79,0.49142378560432304
1.8,0.48969342449844006
1.81,0.48798032313329165
1.82,0.48628437690828663
1.83,0.48460559861842784
1.84,0.4829438737293234
1.85,0.48129907808673833
1.86,0.4796713440993904
1.87,0.47806037636044496
1.8800000000000001,0.47646622525150717
1.8900000000000001,0.47488882558250134
1.9000000000000001,0.4733280365389547
1.9100000000000001,0.4717836568389124
1.92,0.4702557388613443
1.93,0.4687443252434152
1.94,0.4672492422249713
1.95,0.4657702733767908
1.96,0.46430740465123976
1.97,0.46286059060498946
1.98,0.46142934765577864
1.99,0.4600138525628845
2.,0.4586144445690139
2.0100000000000002,0.4572305650544729
2.02,0.455862168405364
2.0300000000000002,0.4545091652806733
2.04,0.45317147021211307
2.05,0.45184897365990984
2.06,0.45054157259906863
2.07,0.44924916868459636
2.08,0.4479716542034593
2.09,0.44670892850493077
2.1,0.4454608962623514
2.11,0.4442274398381332
2.12,0.44300847628201884
2.13,0.44180389345213844
2.14,0.4406135781444168
2.15,0.4394374890877577
2.16,0.438275439630269
2.17,0.43712737841148164
2.18,0.43599328790734776
2.19,0.4348728672086968
2.2,0.43376624364087546
2.21,0.4326732461192302
2.22,0.43159360717108597
2.23,0.43052754101299606
2.24,0.4294747207354848
2.25,0.42843509119282996
2.2600000000000002,0.4274086272050724
2.27,0.426395244446731
2.2800000000000002,0.4253946552659838
2.29,0.42440693871714
2.3000000000000003,0.4234316685350073
2.31,0.4224696640642265
2.32,0.4215194648639898
2.33,0.4205818935638308
2.34,0.4196565616387704
2.35,0.4187433453533574
2.36,0.4178421221185088
2.37,0.41695275617892175
2.38,0.4160751187694524
2.39,0.4152090483323434
2.4,0.4143544153356113
2.41,0.41351105362008944
2.42,0.412678806986144
2.43,0.4118575165802721
2.44,0.4110470100244051
2.45,0.41024711808482567
2.46,0.4094576703461175
2.47,0.40867847475574776
2.48,0.4079093693317516
2.49,0.40715015411219074
2.5,0.4064006504289032
2.5100000000000002,0.4056606866804015
2.52,0.4049300282439567
2.5300000000000002,0.40420855819058016
2.54,0.40349602717686855
2.5500000000000003,0.4027922614632258
2.56,0.4020971224915922
2.57,0.4014103469031236
2.58,0.4007318149686069
2.59,0.4000613327139435
2.6,0.3993987010304254
2.61,0.3987437420096624
2.62,0.3980963006814618
2.63,0.397456211458852
2.64,0.39682327972418474
2.65,0.3961973671367868
2.66,0.3955783193374111
2.67,0.39496591807585146
2.68,0.3943601009045159
2.69,0.3937606745916543
2.7,0.39316747399055696
2.71,0.39258038345641566
2.72,0.3919992834770925
2.73,0.3914239812859324
2.74,0.3908544013222234
2.75,0.3902903947860735
2.7600000000000002,0.3897318272892563
2.77,0.389178584672808
2.7800000000000002,0.3886305785572285
2.79,0.38808764217685493
2.8000000000000003,0.38754970523026566
2.81,0.38701665582527
2.82,0.3864883583107874
2.83,0.3859647568491077
2.84,0.3854457193722403
2.85,0.3849311564668222
2.86,0.3844209908940912
2.87,0.38391511644834225
2.88,0.383413445368657
2.89,0.3829158952180621
2.9,0.382422398093203
2.91,0.38193284103248876
2.92,0.38144717616053136
2.93,0.38096531865279426
2.94,0.38048718804389087
2.95,0.3800127193368393
2.96,0.37954184161486465
2.97,0.37907448637390084
2.98,0.37861058109604734
2.99,0.37815008647667914
3.,0.37769290562423335
3.0100000000000002,0.377239000577692
3.02,0.3767883139214549
3.0300000000000002,0.37634077785262765
3.04,0.37589634218818163
3.0500000000000003,0.37545495274160556
3.06,0.3750165552446133
3.0700000000000003,0.37458109995240574
3.08,0.37414853167087064
3.09,0.3737188101738186
3.1,0.37329187919471696
3.11,0.37286769705154543
3.12,0.3724462285748755
3.13,0.37202741054362504
3.14,0.37161120636205186
3.15,0.37119758217096627
3.16,0.37078649029991534
3.17,0.3703778898943464
3.18,0.3699717445478517
3.19,0.3695680156949171
3.2,0.3691666654823033
3.21,0.3687676577945457
3.22,0.36837095721465024
3.23,0.36797652897577954
3.24,0.3675843392272047
3.25,0.36719435784669274
3.2600000000000002,0.3668065451494452
3.27,0.3664208661499189
