0.,0.9561626153971775
0.01,0.9509379687941258
0.02,0.9458973586042906
0.03,0.9408620098311318
0.04,0.9358375469087347
0.05,0.9308303251711678
0.06,0.9258305206264852
0.07,0.9208379988005544
0.08,0.9158530437161613
0.09,0.9108755939442448
0.1,0.9059057453639571
0.11,0.9009435126188786
0.12,0.895988901812589
0.13,0.8910420196545561
0.14,0.8861028871893981
0.15,0.8811715340719072
0.16,0.8762480625194807
0.17,0.8713325073187923
0.18,0.866424936656118
0.19,0.8615254450585436
0.2,0.8566340771156514
0.21,0.8517508694748315
0.22,0.8468762061207548
0.23,0.8420096342918001
0.24,0.8371517338594742
0.25,0.8323024427781817
0.26,0.8274617402093252
0.27,0.8226299712258736
0.28,0.817807093579231
0.29,0.8129924829252502
0.3,0.8081875993367115
0.31,0.8033925098901709
0.32,0.7986067786272066
0.33,0.7938306689237957
0.34,0.7890644564324344
0.35000000000000003,0.7843084719910492
0.36,0.7795620744422301
0.37,0.7748264510394604
0.38,0.7701009435989111
0.39,0.7653864076441662
0.4,0.7606823352921668
0.41000000000000003,0.7559893075856
0.42,0.7513081177065598
0.43,0.7466378679739388
0.44,0.7419793039277979
0.45,0.7373332260532822
0.46,0.7326988893210286
0.47000000000000003,0.7280768611145988
0.48,0.7234679449320798
0.49,0.7188716881535919
0.5,0.7142884336270955
0.51,0.709718944962939
0.52,0.7051630608849179
0.53,0.7006209672535829
0.54,0.6960933475062819
0.55,0.6915802668642204
0.56,0.6870818494187538
0.5700000000000001,0.6825986831117365
0.58,0.678130966311062
0.59,0.6736788713928313
0.6,0.6692428001513738
0.61,0.6648239304800039
0.62,0.6604220239711137
0.63,0.6560401924521089
0.64,0.6516709112249836
0.65,0.647319361941952
0.66,0.642985850973634
0.67,0.6386706000666141
0.68,0.6343738504726539
0.6900000000000001,0.6300959504907573
0.7000000000000001,0.6258372154909215
0.71,0.6215979708521107
0.72,0.6173785246360276
0.73,0.6131791852355291
0.74,0.6090002767556391
0.75,0.6048421153570445
0.76,0.6007049667678812
0.77,0.596589167304362
0.78,0.5924950236091999
0.79,0.5884228054843266
0.8,0.5843727852080703
0.81,0.5803452809693318
0.8200000000000001,0.5763406369214364
0.8300000000000001,0.5723589563087109
0.84,0.5684005802619668
0.85,0.5644658681056995
0.86,0.5605549852676514
0.87,0.5566680986868126
0.88,0.5528055483047133
0.89,0.5489676447073019
0.9,0.5451544693492784
0.91,0.5413662870299404
0.92,0.5376032973781611
0.93,0.5338654012642424
0.9400000000000001,0.5301530403025516
0.9500000000000001,0.5264667156937154
0.96,0.5228063435158473
0.97,0.5191720898459095
0.98,0.5155638041974075
0.99,0.5119815118820574
1.,0.5084261357092352
1.01,0.5048972335411338
1.02,0.5013949753402813
1.03,0.49791947093171324
1.04,0.4944708244576535
1.05,0.4910491006139874
